date,stp_id,farm_id,tons_delivered
2025-02-11,STP_KCH,F_1158,0.002
2025-02-11,STP_TVM,F_1054,0.033
2025-02-11,STP_KCH,F_1202,0.002
2025-02-11,STP_KCH,F_1237,0.002
2025-02-11,STP_TVM,F_1246,0.002
2025-02-11,STP_TVM,F_1137,0.056
2025-02-11,STP_KKD,F_1113,0.007
2025-02-11,STP_TVM,F_1141,0.002
2025-02-11,STP_TVM,F_1094,0.009
2025-02-11,STP_GVR,F_1001,0.011
2025-02-11,STP_TVM,F_1106,0.016
2025-02-11,STP_KCH,F_1157,0.008
2025-02-11,STP_TVM,F_1189,0.006
2025-02-11,STP_KCH,F_1102,0.005
2025-02-11,STP_TVM,F_1110,0.002
2025-02-11,STP_KCH,F_1061,0.016
2025-02-11,STP_KCH,F_1006,0.002
2025-02-11,STP_KCH,F_1005,0.046
2025-02-11,STP_KCH,F_1146,0.002
2025-02-11,STP_KCH,F_1145,0.002
2025-02-11,STP_KCH,F_1002,0.004
2025-02-11,STP_KCH,F_1118,0.003
2025-02-11,STP_KCH,F_1150,0.002
2025-02-11,STP_TVM,F_1134,0.013
2025-02-11,STP_GVR,F_1226,0.003
2025-02-11,STP_KCH,F_1238,0.023
2025-02-11,STP_KKD,F_1122,0.002
2025-02-11,STP_KKD,F_1230,0.008
2025-02-11,STP_KKD,F_1190,0.002
2025-02-11,STP_KKD,F_1241,0.003
2025-02-11,STP_KKD,F_1057,0.025
2025-02-11,STP_KCH,F_1009,0.002
2025-02-11,STP_KCH,F_1093,0.009
2025-02-11,STP_GVR,F_1097,0.007
2025-02-11,STP_KCH,F_1065,0.002
2025-02-11,STP_KKD,F_1186,0.043
2025-02-11,STP_KKD,F_1058,0.023
2025-02-11,STP_KCH,F_1049,0.003
2025-02-11,STP_KCH,F_1053,0.002
2025-02-11,STP_TVM,F_1185,0.002
2025-02-11,STP_GVR,F_1045,0.004
2025-02-11,STP_KKD,F_1013,0.002
2025-02-11,STP_KCH,F_1138,0.003
2025-02-11,STP_KKD,F_1142,0.039
2025-02-11,STP_KKD,F_1022,0.008
2025-02-11,STP_KKD,F_1017,0.003
2025-02-11,STP_KKD,F_1010,0.03
2025-02-11,STP_KKD,F_1089,0.004
2025-02-11,STP_KKD,F_1149,0.004
2025-02-11,STP_KKD,F_1030,0.002
2025-02-11,STP_KKD,F_1201,0.009
2025-02-11,STP_KKD,F_1090,0.063
2025-02-11,STP_KKD,F_1181,0.06
2025-02-11,STP_KKD,F_1225,0.012
2025-02-11,STP_KKD,F_1109,0.002
2025-02-12,STP_GVR,F_1233,0.039
2025-02-12,STP_KCH,F_1050,0.003
2025-02-12,STP_KCH,F_1018,0.003
2025-02-12,STP_GVR,F_1249,0.002
2025-02-12,STP_TVM,F_1069,0.007
2025-02-12,STP_KCH,F_1021,0.002
2025-02-12,STP_TVM,F_1046,0.063
2025-02-12,STP_GVR,F_1229,0.003
2025-02-12,STP_KKD,F_1197,0.002
2025-02-12,STP_TVM,F_1070,0.002
2025-02-12,STP_TVM,F_1245,0.011
2025-02-12,STP_GVR,F_1234,0.036
2025-02-12,STP_KCH,F_1198,0.003
2025-02-12,STP_KCH,F_1193,0.002
2025-02-12,STP_GVR,F_1114,0.002
2025-02-12,STP_KKD,F_1101,0.006
2025-02-12,STP_KCH,F_1098,0.002
2025-02-12,STP_KCH,F_1182,0.011
2025-02-12,STP_TVM,F_1194,0.002
2025-02-12,STP_KCH,F_1158,0.002
2025-02-12,STP_TVM,F_1054,0.036
2025-02-12,STP_KCH,F_1202,0.002
2025-02-12,STP_KCH,F_1237,0.002
2025-02-12,STP_TVM,F_1246,0.002
2025-02-12,STP_TVM,F_1137,0.06
2025-02-12,STP_KKD,F_1113,0.008
2025-02-12,STP_TVM,F_1141,0.002
2025-02-12,STP_TVM,F_1094,0.009
2025-02-12,STP_GVR,F_1001,0.012
2025-02-12,STP_TVM,F_1106,0.018
2025-02-12,STP_KCH,F_1157,0.009
2025-02-12,STP_TVM,F_1189,0.006
2025-02-12,STP_KCH,F_1102,0.005
2025-02-12,STP_TVM,F_1110,0.002
2025-02-12,STP_KCH,F_1061,0.018
2025-02-12,STP_KCH,F_1006,0.002
2025-02-12,STP_KCH,F_1005,0.049
2025-02-12,STP_KCH,F_1146,0.002
2025-02-12,STP_KCH,F_1145,0.002
2025-02-12,STP_KCH,F_1002,0.004
2025-02-12,STP_KKD,F_1213,0.002
2025-02-12,STP_KCH,F_1118,0.004
2025-02-12,STP_KCH,F_1150,0.002
2025-02-12,STP_TVM,F_1134,0.013
2025-02-12,STP_GVR,F_1226,0.003
2025-02-12,STP_KCH,F_1238,0.025
2025-02-12,STP_KKD,F_1122,0.002
2025-02-12,STP_KKD,F_1230,0.009
2025-02-12,STP_TVM,F_1242,0.002
2025-02-12,STP_KKD,F_1190,0.002
2025-02-12,STP_KKD,F_1241,0.004
2025-02-12,STP_KKD,F_1057,0.028
2025-02-12,STP_KCH,F_1009,0.003
2025-02-12,STP_KCH,F_1093,0.01
2025-02-12,STP_GVR,F_1097,0.008
2025-02-12,STP_KCH,F_1065,0.002
2025-02-12,STP_KKD,F_1186,0.046
2025-02-12,STP_KKD,F_1058,0.025
2025-02-12,STP_KCH,F_1049,0.003
2025-02-12,STP_KKD,F_1078,0.002
2025-02-12,STP_KCH,F_1053,0.002
2025-02-12,STP_TVM,F_1185,0.002
2025-02-12,STP_GVR,F_1045,0.004
2025-02-12,STP_KKD,F_1013,0.002
2025-02-12,STP_KCH,F_1138,0.003
2025-02-12,STP_GVR,F_1014,0.002
2025-02-12,STP_KKD,F_1142,0.043
2025-02-12,STP_KKD,F_1022,0.009
2025-02-12,STP_KKD,F_1017,0.003
2025-02-12,STP_KKD,F_1062,0.002
2025-02-12,STP_KKD,F_1010,0.033
2025-02-12,STP_KKD,F_1089,0.004
2025-02-12,STP_KKD,F_1149,0.004
2025-02-12,STP_KKD,F_1030,0.003
2025-02-12,STP_KKD,F_1201,0.01
2025-02-12,STP_KKD,F_1090,0.067
2025-02-12,STP_KKD,F_1181,0.063
2025-02-12,STP_KKD,F_1225,0.013
2025-02-12,STP_KKD,F_1109,0.003
2025-02-13,STP_GVR,F_1233,0.043
2025-02-13,STP_KCH,F_1050,0.003
2025-02-13,STP_KCH,F_1018,0.003
2025-02-13,STP_GVR,F_1249,0.002
2025-02-13,STP_TVM,F_1069,0.008
2025-02-13,STP_KCH,F_1021,0.002
2025-02-13,STP_TVM,F_1046,0.067
2025-02-13,STP_GVR,F_1229,0.003
2025-02-13,STP_KKD,F_1197,0.002
2025-02-13,STP_KKD,F_1206,0.002
2025-02-13,STP_TVM,F_1070,0.002
2025-02-13,STP_TVM,F_1105,0.002
2025-02-13,STP_TVM,F_1245,0.013
2025-02-13,STP_GVR,F_1234,0.039
2025-02-13,STP_KCH,F_1198,0.003
2025-02-13,STP_KCH,F_1193,0.002
2025-02-13,STP_GVR,F_1114,0.002
2025-02-13,STP_KKD,F_1101,0.006
2025-02-13,STP_KCH,F_1098,0.002
2025-02-13,STP_KCH,F_1182,0.012
2025-02-13,STP_TVM,F_1194,0.002
2025-02-13,STP_KCH,F_1158,0.002
2025-02-13,STP_TVM,F_1054,0.039
2025-02-13,STP_KCH,F_1202,0.002
2025-02-13,STP_KCH,F_1237,0.002
2025-02-13,STP_TVM,F_1246,0.002
2025-02-13,STP_TVM,F_1137,0.063
2025-02-13,STP_KKD,F_1113,0.009
2025-02-13,STP_TVM,F_1141,0.002
2025-02-13,STP_TVM,F_1094,0.01
2025-02-13,STP_GVR,F_1001,0.013
2025-02-13,STP_TVM,F_1106,0.02
2025-02-13,STP_KCH,F_1157,0.01
2025-02-13,STP_TVM,F_1189,0.007
2025-02-13,STP_KCH,F_1102,0.006
2025-02-13,STP_TVM,F_1110,0.003
2025-02-13,STP_KCH,F_1061,0.02
2025-02-13,STP_KCH,F_1006,0.002
2025-02-13,STP_KCH,F_1005,0.053
2025-02-13,STP_KCH,F_1146,0.002
2025-02-13,STP_KCH,F_1145,0.003
2025-02-13,STP_KCH,F_1002,0.004
2025-02-13,STP_KKD,F_1213,0.002
2025-02-13,STP_KCH,F_1118,0.004
2025-02-13,STP_KCH,F_1150,0.002
2025-02-13,STP_TVM,F_1134,0.014
2025-02-13,STP_GVR,F_1226,0.003
2025-02-13,STP_KCH,F_1238,0.028
2025-02-13,STP_KKD,F_1122,0.002
2025-02-13,STP_KKD,F_1230,0.009
2025-02-13,STP_TVM,F_1242,0.002
2025-02-13,STP_KKD,F_1190,0.003
2025-02-13,STP_KKD,F_1241,0.004
2025-02-13,STP_KKD,F_1057,0.03
2025-02-13,STP_KCH,F_1009,0.003
2025-02-13,STP_KCH,F_1093,0.011
2025-02-13,STP_GVR,F_1097,0.008
2025-02-13,STP_KCH,F_1065,0.003
2025-02-13,STP_KKD,F_1186,0.049
2025-02-13,STP_KKD,F_1058,0.028
2025-02-13,STP_KCH,F_1049,0.004
2025-02-13,STP_KKD,F_1078,0.002
2025-02-13,STP_KCH,F_1053,0.002
2025-02-13,STP_TVM,F_1185,0.003
2025-02-13,STP_GVR,F_1045,0.004
2025-02-13,STP_KKD,F_1013,0.002
2025-02-13,STP_KCH,F_1138,0.003
2025-02-13,STP_GVR,F_1014,0.002
2025-02-13,STP_KKD,F_1142,0.046
2025-02-13,STP_KKD,F_1022,0.01
2025-02-13,STP_KKD,F_1017,0.004
2025-02-13,STP_KKD,F_1062,0.002
2025-02-13,STP_KKD,F_1010,0.036
2025-02-13,STP_GVR,F_1214,0.002
2025-02-13,STP_KKD,F_1089,0.005
2025-02-13,STP_KKD,F_1149,0.005
2025-02-13,STP_KKD,F_1153,0.002
2025-02-13,STP_KKD,F_1030,0.003
2025-02-13,STP_KKD,F_1201,0.011
2025-02-13,STP_KKD,F_1090,0.07
2025-02-13,STP_KKD,F_1181,0.067
2025-02-13,STP_KKD,F_1225,0.013
2025-02-13,STP_KKD,F_1109,0.003
2025-02-14,STP_GVR,F_1233,0.046
2025-02-14,STP_KCH,F_1050,0.004
2025-02-14,STP_KCH,F_1018,0.004
2025-02-14,STP_GVR,F_1249,0.002
2025-02-14,STP_TVM,F_1069,0.009
2025-02-14,STP_KCH,F_1021,0.003
2025-02-14,STP_TVM,F_1046,0.07
2025-02-14,STP_GVR,F_1229,0.003
2025-02-14,STP_KKD,F_1197,0.002
2025-02-14,STP_KKD,F_1206,0.002
2025-02-14,STP_TVM,F_1070,0.002
2025-02-14,STP_TVM,F_1105,0.002
2025-02-14,STP_TVM,F_1245,0.015
2025-02-14,STP_GVR,F_1234,0.043
2025-02-14,STP_KCH,F_1198,0.004
2025-02-14,STP_KCH,F_1193,0.002
2025-02-14,STP_GVR,F_1114,0.002
2025-02-14,STP_KKD,F_1101,0.006
2025-02-14,STP_KCH,F_1098,0.002
2025-02-14,STP_KCH,F_1182,0.013
2025-02-14,STP_TVM,F_1194,0.002
2025-02-14,STP_KCH,F_1158,0.002
2025-02-14,STP_TVM,F_1054,0.043
2025-02-14,STP_KCH,F_1202,0.002
2025-02-14,STP_KCH,F_1237,0.002
2025-02-14,STP_TVM,F_1246,0.003
2025-02-14,STP_TVM,F_1137,0.067
2025-02-14,STP_KKD,F_1113,0.01
2025-02-14,STP_TVM,F_1141,0.003
2025-02-14,STP_TVM,F_1094,0.011
2025-02-14,STP_GVR,F_1001,0.013
2025-02-14,STP_TVM,F_1106,0.023
2025-02-14,STP_KCH,F_1157,0.011
2025-02-14,STP_TVM,F_1189,0.008
2025-02-14,STP_KCH,F_1102,0.006
2025-02-14,STP_TVM,F_1110,0.003
2025-02-14,STP_KCH,F_1061,0.023
2025-02-14,STP_KCH,F_1006,0.003
2025-02-14,STP_KCH,F_1005,0.056
2025-02-14,STP_KCH,F_1146,0.003
2025-02-14,STP_KCH,F_1145,0.003
2025-02-14,STP_KCH,F_1002,0.004
2025-02-14,STP_KKD,F_1213,0.002
2025-02-14,STP_KCH,F_1118,0.005
2025-02-14,STP_KCH,F_1150,0.002
2025-02-14,STP_TVM,F_1134,0.015
2025-02-14,STP_GVR,F_1226,0.003
2025-02-14,STP_KCH,F_1154,0.002
2025-02-14,STP_KCH,F_1238,0.03
2025-02-14,STP_KKD,F_1122,0.003
2025-02-14,STP_KKD,F_1230,0.01
2025-02-14,STP_TVM,F_1242,0.002
2025-02-14,STP_KKD,F_1190,0.003
2025-02-14,STP_KKD,F_1241,0.004
2025-02-14,STP_KKD,F_1057,0.033
2025-02-14,STP_KCH,F_1009,0.003
2025-02-14,STP_KCH,F_1093,0.012
2025-02-14,STP_GVR,F_1097,0.009
2025-02-14,STP_KCH,F_1065,0.003
2025-02-14,STP_KKD,F_1186,0.053
2025-02-14,STP_KKD,F_1058,0.03
2025-02-14,STP_KCH,F_1049,0.004
2025-02-14,STP_KKD,F_1078,0.002
2025-02-14,STP_KCH,F_1053,0.002
2025-02-14,STP_TVM,F_1185,0.003
2025-02-14,STP_GVR,F_1045,0.005
2025-02-14,STP_KKD,F_1013,0.002
2025-02-14,STP_KCH,F_1138,0.003
2025-02-14,STP_GVR,F_1014,0.002
2025-02-14,STP_KKD,F_1142,0.049
2025-02-14,STP_KKD,F_1022,0.011
2025-02-14,STP_KKD,F_1017,0.004
2025-02-14,STP_KKD,F_1062,0.002
2025-02-14,STP_KKD,F_1010,0.039
2025-02-14,STP_GVR,F_1214,0.002
2025-02-14,STP_KKD,F_1125,0.002
2025-02-14,STP_KKD,F_1089,0.005
2025-02-14,STP_KKD,F_1149,0.005
2025-02-14,STP_KKD,F_1153,0.002
2025-02-14,STP_KKD,F_1030,0.004
2025-02-14,STP_KKD,F_1201,0.013
2025-02-14,STP_KKD,F_1090,0.074
2025-02-14,STP_KKD,F_1181,0.07
2025-02-14,STP_KKD,F_1225,0.014
2025-02-14,STP_KKD,F_1109,0.003
2025-02-15,STP_GVR,F_1233,0.049
2025-02-15,STP_KCH,F_1244,0.018
2025-02-15,STP_GVR,F_1056,0.007
2025-02-15,STP_GVR,F_1108,0.02
2025-02-15,STP_KCH,F_1072,0.007
2025-02-15,STP_KCH,F_1144,0.003
2025-02-15,STP_KCH,F_1224,0.08
2025-02-15,STP_KCH,F_1050,0.004
2025-02-15,STP_KCH,F_1018,0.004
2025-02-15,STP_GVR,F_1249,0.002
2025-02-15,STP_TVM,F_1069,0.01
2025-02-15,STP_KCH,F_1021,0.003
2025-02-15,STP_TVM,F_1046,0.074
2025-02-15,STP_GVR,F_1229,0.003
2025-02-15,STP_KKD,F_1197,0.002
2025-02-15,STP_KKD,F_1206,0.002
2025-02-15,STP_KKD,F_1104,0.03
2025-02-15,STP_TVM,F_1070,0.002
2025-02-15,STP_TVM,F_1105,0.002
2025-02-15,STP_TVM,F_1245,0.016
2025-02-15,STP_GVR,F_1234,0.046
2025-02-15,STP_KCH,F_1198,0.004
2025-02-15,STP_KKD,F_1096,0.01
2025-02-15,STP_KCH,F_1193,0.002
2025-02-15,STP_GVR,F_1114,0.002
2025-02-15,STP_KKD,F_1101,0.007
2025-02-15,STP_TVM,F_1008,0.049
2025-02-15,STP_KCH,F_1098,0.002
2025-02-15,STP_KCH,F_1184,0.004
2025-02-15,STP_TVM,F_1064,0.002
2025-02-15,STP_KCH,F_1182,0.013
2025-02-15,STP_TVM,F_1194,0.002
2025-02-15,STP_GVR,F_1100,0.003
2025-02-15,STP_KCH,F_1158,0.002
2025-02-15,STP_TVM,F_1054,0.046
2025-02-15,STP_KCH,F_1202,0.003
2025-02-15,STP_GVR,F_1052,0.003
2025-02-15,STP_KKD,F_1092,0.07
2025-02-15,STP_GVR,F_1073,0.002
2025-02-15,STP_KCH,F_1237,0.002
2025-02-15,STP_TVM,F_1246,0.003
2025-02-15,STP_TVM,F_1137,0.07
2025-02-15,STP_KKD,F_1113,0.011
2025-02-15,STP_TVM,F_1141,0.003
2025-02-15,STP_TVM,F_1094,0.012
2025-02-15,STP_GVR,F_1001,0.014
2025-02-15,STP_KKD,F_1124,0.002
2025-02-15,STP_TVM,F_1106,0.025
2025-02-15,STP_KCH,F_1157,0.013
2025-02-15,STP_TVM,F_1189,0.008
2025-02-15,STP_TVM,F_1020,0.003
2025-02-15,STP_KCH,F_1102,0.006
2025-02-15,STP_TVM,F_1110,0.003
2025-02-15,STP_KCH,F_1061,0.025
2025-02-15,STP_KCH,F_1006,0.003
2025-02-15,STP_KCH,F_1005,0.06
2025-02-15,STP_KCH,F_1146,0.003
2025-02-15,STP_TVM,F_1180,0.005
2025-02-15,STP_KKD,F_1081,0.002
2025-02-15,STP_KCH,F_1145,0.003
2025-02-15,STP_KCH,F_1002,0.004
2025-02-15,STP_KKD,F_1213,0.003
2025-02-15,STP_KKD,F_1016,0.005
2025-02-15,STP_KKD,F_1060,0.002
2025-02-15,STP_KCH,F_1118,0.006
2025-02-15,STP_KCH,F_1150,0.002
2025-02-15,STP_TVM,F_1134,0.016
2025-02-15,STP_KCH,F_1000,0.005
2025-02-15,STP_GVR,F_1226,0.003
2025-02-15,STP_KCH,F_1004,0.004
2025-02-15,STP_KCH,F_1048,0.003
2025-02-15,STP_KCH,F_1154,0.002
2025-02-15,STP_KCH,F_1238,0.033
2025-02-15,STP_KKD,F_1240,0.005
2025-02-15,STP_KKD,F_1122,0.003
2025-02-15,STP_KKD,F_1230,0.011
2025-02-15,STP_TVM,F_1242,0.002
2025-02-15,STP_KCH,F_1188,0.003
2025-02-15,STP_KKD,F_1190,0.003
2025-02-15,STP_KKD,F_1012,0.006
2025-02-15,STP_KKD,F_1241,0.005
2025-02-15,STP_KKD,F_1057,0.036
2025-02-15,STP_KCH,F_1140,0.06
2025-02-15,STP_KCH,F_1009,0.003
2025-02-15,STP_KCH,F_1093,0.013
2025-02-15,STP_KKD,F_1236,0.002
2025-02-15,STP_GVR,F_1097,0.009
2025-02-15,STP_KCH,F_1065,0.003
2025-02-15,STP_KKD,F_1186,0.056
2025-02-15,STP_KKD,F_1058,0.033
2025-02-15,STP_KCH,F_1196,0.002
2025-02-15,STP_KCH,F_1049,0.004
2025-02-15,STP_KCH,F_1126,0.002
2025-02-15,STP_KKD,F_1078,0.003
2025-02-15,STP_KCH,F_1053,0.002
2025-02-15,STP_TVM,F_1185,0.003
2025-02-15,STP_GVR,F_1045,0.005
2025-02-15,STP_KKD,F_1013,0.002
2025-02-15,STP_GVR,F_1228,0.003
2025-02-15,STP_KCH,F_1138,0.003
2025-02-15,STP_GVR,F_1014,0.002
2025-02-15,STP_KKD,F_1142,0.053
2025-02-15,STP_KKD,F_1022,0.013
2025-02-15,STP_KKD,F_1017,0.004
2025-02-15,STP_KKD,F_1062,0.002
2025-02-15,STP_KKD,F_1010,0.043
2025-02-15,STP_KKD,F_1232,0.003
2025-02-15,STP_GVR,F_1214,0.002
2025-02-15,STP_KKD,F_1125,0.002
2025-02-15,STP_KKD,F_1089,0.005
2025-02-15,STP_KKD,F_1152,0.002
2025-02-15,STP_KKD,F_1160,0.009
2025-02-15,STP_KKD,F_1149,0.006
2025-02-15,STP_KKD,F_1192,0.003
2025-02-15,STP_KKD,F_1136,0.003
2025-02-15,STP_KKD,F_1044,0.005
2025-02-15,STP_KKD,F_1153,0.002
2025-02-15,STP_KKD,F_1030,0.004
2025-02-15,STP_KKD,F_1201,0.015
2025-02-15,STP_KKD,F_1090,0.077
2025-02-15,STP_KKD,F_1200,0.003
2025-02-15,STP_KKD,F_1181,0.074
2025-02-15,STP_KKD,F_1225,0.015
2025-02-15,STP_KKD,F_1109,0.004
2025-02-15,STP_KKD,F_1148,0.002
2025-02-16,STP_GVR,F_1233,0.053
2025-02-16,STP_KCH,F_1099,0.009
2025-02-16,STP_KCH,F_1244,0.02
2025-02-16,STP_GVR,F_1056,0.008
2025-02-16,STP_KCH,F_1066,0.002
2025-02-16,STP_GVR,F_1108,0.023
2025-02-16,STP_KCH,F_1072,0.008
2025-02-16,STP_KCH,F_1187,0.004
2025-02-16,STP_KCH,F_1071,0.009
2025-02-16,STP_KCH,F_1144,0.003
2025-02-16,STP_KCH,F_1224,0.083
2025-02-16,STP_KCH,F_1147,0.039
2025-02-16,STP_KCH,F_1050,0.004
2025-02-16,STP_KCH,F_1018,0.004
2025-02-16,STP_GVR,F_1249,0.002
2025-02-16,STP_TVM,F_1069,0.011
2025-02-16,STP_GVR,F_1037,0.002
2025-02-16,STP_KKD,F_1095,0.003
2025-02-16,STP_KCH,F_1021,0.003
2025-02-16,STP_TVM,F_1046,0.077
2025-02-16,STP_GVR,F_1229,0.003
2025-02-16,STP_KKD,F_1197,0.002
2025-02-16,STP_KKD,F_1206,0.002
2025-02-16,STP_KKD,F_1104,0.033
2025-02-16,STP_TVM,F_1070,0.002
2025-02-16,STP_TVM,F_1105,0.002
2025-02-16,STP_TVM,F_1245,0.018
2025-02-16,STP_GVR,F_1234,0.049
2025-02-16,STP_KCH,F_1231,0.003
2025-02-16,STP_KCH,F_1198,0.004
2025-02-16,STP_KKD,F_1096,0.011
2025-02-16,STP_KCH,F_1193,0.002
2025-02-16,STP_KCH,F_1051,0.004
2025-02-16,STP_GVR,F_1114,0.002
2025-02-16,STP_KKD,F_1101,0.008
2025-02-16,STP_TVM,F_1008,0.053
2025-02-16,STP_KCH,F_1098,0.003
2025-02-16,STP_KCH,F_1211,0.004
2025-02-16,STP_KCH,F_1184,0.004
2025-02-16,STP_TVM,F_1064,0.002
2025-02-16,STP_KCH,F_1182,0.014
2025-02-16,STP_TVM,F_1194,0.002
2025-02-16,STP_GVR,F_1100,0.003
2025-02-16,STP_KCH,F_1158,0.003
2025-02-16,STP_TVM,F_1054,0.049
2025-02-16,STP_KCH,F_1027,0.002
2025-02-16,STP_KCH,F_1202,0.003
2025-02-16,STP_GVR,F_1052,0.004
2025-02-16,STP_KKD,F_1092,0.074
2025-02-16,STP_GVR,F_1073,0.002
2025-02-16,STP_KCH,F_1237,0.002
2025-02-16,STP_KCH,F_1107,0.025
2025-02-16,STP_TVM,F_1246,0.003
2025-02-16,STP_TVM,F_1137,0.074
2025-02-16,STP_GVR,F_1019,0.002
2025-02-16,STP_KKD,F_1113,0.013
2025-02-16,STP_KCH,F_1011,0.002
2025-02-16,STP_TVM,F_1141,0.003
2025-02-16,STP_TVM,F_1094,0.013
2025-02-16,STP_GVR,F_1001,0.015
2025-02-16,STP_TVM,F_1163,0.002
2025-02-16,STP_KKD,F_1124,0.003
2025-02-16,STP_KCH,F_1195,0.002
2025-02-16,STP_TVM,F_1106,0.028
2025-02-16,STP_KCH,F_1157,0.015
2025-02-16,STP_TVM,F_1189,0.009
2025-02-16,STP_TVM,F_1020,0.004
2025-02-16,STP_KCH,F_1102,0.007
2025-02-16,STP_TVM,F_1110,0.004
2025-02-16,STP_KCH,F_1061,0.028
2025-02-16,STP_KCH,F_1006,0.003
2025-02-16,STP_KCH,F_1005,0.063
2025-02-16,STP_KKD,F_1239,0.002
2025-02-16,STP_KCH,F_1146,0.003
2025-02-16,STP_TVM,F_1180,0.005
2025-02-16,STP_KKD,F_1081,0.002
2025-02-16,STP_KCH,F_1145,0.003
2025-02-16,STP_GVR,F_1243,0.023
2025-02-16,STP_TVM,F_1055,0.002
2025-02-16,STP_KCH,F_1002,0.005
2025-02-16,STP_KKD,F_1213,0.003
2025-02-16,STP_KCH,F_1111,0.016
2025-02-16,STP_KKD,F_1016,0.005
2025-02-16,STP_KKD,F_1060,0.002
2025-02-16,STP_KCH,F_1118,0.007
2025-02-16,STP_KCH,F_1155,0.004
2025-02-16,STP_KCH,F_1150,0.002
2025-02-16,STP_TVM,F_1134,0.017
2025-02-16,STP_KCH,F_1000,0.005
2025-02-16,STP_TVM,F_1091,0.004
2025-02-16,STP_GVR,F_1226,0.004
2025-02-16,STP_KCH,F_1004,0.004
2025-02-16,STP_TVM,F_1139,0.013
2025-02-16,STP_KKD,F_1199,0.02
2025-02-16,STP_KCH,F_1103,0.003
2025-02-16,STP_TVM,F_1235,0.046
2025-02-16,STP_KCH,F_1048,0.003
2025-02-16,STP_KKD,F_1135,0.08
2025-02-16,STP_KCH,F_1154,0.002
2025-02-16,STP_KKD,F_1059,0.002
2025-02-16,STP_KCH,F_1238,0.036
2025-02-16,STP_KKD,F_1240,0.006
2025-02-16,STP_KKD,F_1122,0.004
2025-02-16,STP_KKD,F_1230,0.012
2025-02-16,STP_KCH,F_1143,0.003
2025-02-16,STP_KCH,F_1183,0.07
2025-02-16,STP_TVM,F_1242,0.002
2025-02-16,STP_KCH,F_1188,0.003
2025-02-16,STP_KKD,F_1190,0.003
2025-02-16,STP_TVM,F_1047,0.005
2025-02-16,STP_KKD,F_1012,0.007
2025-02-16,STP_KKD,F_1241,0.005
2025-02-16,STP_KKD,F_1203,0.003
2025-02-16,STP_KKD,F_1057,0.039
2025-02-16,STP_GVR,F_1063,0.002
2025-02-16,STP_KCH,F_1140,0.063
2025-02-16,STP_KCH,F_1009,0.003
2025-02-16,STP_KCH,F_1093,0.013
2025-02-16,STP_KKD,F_1236,0.002
2025-02-16,STP_GVR,F_1097,0.01
2025-02-16,STP_TVM,F_1179,0.004
2025-02-16,STP_KCH,F_1065,0.004
2025-02-16,STP_KKD,F_1186,0.06
2025-02-16,STP_KKD,F_1058,0.036
2025-02-16,STP_KCH,F_1196,0.002
2025-02-16,STP_GVR,F_1227,0.074
2025-02-16,STP_KCH,F_1049,0.004
2025-02-16,STP_KKD,F_1191,0.008
2025-02-16,STP_KCH,F_1126,0.002
2025-02-16,STP_KKD,F_1078,0.003
2025-02-16,STP_KCH,F_1053,0.003
2025-02-16,STP_TVM,F_1185,0.003
2025-02-16,STP_GVR,F_1045,0.005
2025-02-16,STP_KKD,F_1013,0.003
2025-02-16,STP_GVR,F_1228,0.003
2025-02-16,STP_KCH,F_1138,0.003
2025-02-16,STP_GVR,F_1014,0.002
2025-02-16,STP_KKD,F_1142,0.056
2025-02-16,STP_KKD,F_1022,0.015
2025-02-16,STP_KKD,F_1207,0.002
2025-02-16,STP_KKD,F_1017,0.005
2025-02-16,STP_KKD,F_1062,0.002
2025-02-16,STP_KKD,F_1151,0.002
2025-02-16,STP_KKD,F_1010,0.046
2025-02-16,STP_KKD,F_1232,0.004
2025-02-16,STP_KKD,F_1247,0.015
2025-02-16,STP_GVR,F_1214,0.003
2025-02-16,STP_KKD,F_1125,0.002
2025-02-16,STP_KKD,F_1089,0.005
2025-02-16,STP_KKD,F_1152,0.002
2025-02-16,STP_KKD,F_1159,0.002
2025-02-16,STP_KKD,F_1160,0.01
2025-02-16,STP_KKD,F_1003,0.004
2025-02-16,STP_KKD,F_1149,0.006
2025-02-16,STP_KKD,F_1192,0.003
2025-02-16,STP_KKD,F_1136,0.004
2025-02-16,STP_KKD,F_1044,0.005
2025-02-16,STP_KKD,F_1153,0.002
2025-02-16,STP_KKD,F_1030,0.005
2025-02-16,STP_KKD,F_1201,0.016
2025-02-16,STP_KKD,F_1090,0.08
2025-02-16,STP_KKD,F_1200,0.004
2025-02-16,STP_KKD,F_1015,0.03
2025-02-16,STP_KKD,F_1007,0.003
2025-02-16,STP_KKD,F_1181,0.077
2025-02-16,STP_KKD,F_1225,0.016
2025-02-16,STP_KKD,F_1109,0.004
2025-02-16,STP_KKD,F_1215,0.002
2025-02-16,STP_KKD,F_1148,0.003
2025-02-17,STP_GVR,F_1233,0.056
2025-02-17,STP_KCH,F_1099,0.009
2025-02-17,STP_KCH,F_1244,0.023
2025-02-17,STP_GVR,F_1056,0.008
2025-02-17,STP_KCH,F_1066,0.002
2025-02-17,STP_GVR,F_1108,0.025
2025-02-17,STP_KCH,F_1072,0.009
2025-02-17,STP_KCH,F_1187,0.004
2025-02-17,STP_KCH,F_1071,0.01
2025-02-17,STP_KCH,F_1144,0.003
2025-02-17,STP_KCH,F_1224,0.085
